SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
117,395019,"Reno, NV",Msa,0.9322033898305084,0.9302325581395349,0.9080725961434648,0.9264214046822743,0.9235409379453297,0.9419441737834584,0.9477582846003898,0.9493021305906033,0.9285714285714286,0.9230769230769231,0.9381366459627329,0.913972459701103,0.8879928315412187,0.9001607717041801,0.9027454630060493,0.9104505515049542,0.9183292609114753,0.9285714285714286,0.9141137968889166,0.9263071222725402,0.9096407905318347,0.9157619744653167,0.930591956619973,0.9246088193456614,0.9182807916447817,0.9334889407580305,0.9438580895425893,0.9438414346389806,0.958876209027816,0.972492358988608,0.974505708716235,0.972492358988608,0.9739169494038533,0.9658502932045533,0.974429031806081,0.9728937728937729,0.976,0.9741969457609269,0.9944289693593314,1,1,1,1,0.9897172236503856,0.9831624145406036,0.9804752666406291,0.9689099526066351,0.9689903846153847,0.9776853877206755,0.9701492537313433,0.9784446715599739,0.9729713146188066,0.9774598214285715,0.9775641025641025,0.9756799269490927,0.9711595055915244,0.9706070167530614,0.9609483201319619,0.9686954864177895,0.9591540183127751,0.9633911368015414,0.9728086749363345,0.9853687667960586,0.9957010812696199,0.9911002000363702,0.9964199202812798,0.9888579387186629,0.9777777777777777,0.98,0.9744680851063829,0.9715633423180593,0.9656257912060089,0.97868638538495,0.96875,0.9844232600926431,0.9887640449438202,0.9874326750448833,0.9842481716715201,0.9803921568627451,0.9796610169491525,0.975609756097561,0.9705882352941176,0.971792663209107,0.9681549047847655,0.9696356197537503,0.972550643996595,0.9796437659033079,0.982925915129305,0.987460815047022,0.9870574279629294,0.9895833333333334,0.986015549909631,0.9824749440589684,0.9833459404942007,0.9808118091025895,0.975609756097561,0.9733881050187534,0.9784735812133072,0.9899623430435385,0.9901480361090389,0.9953101760264808,1,0.9910892889616294,0.9841269841269841,0.9773581681476418
118,394338,"Asheville, NC",Msa,0.8501700680272108,0.8530415342981528,0.8574610244988864,0.8550185873605948,0.8985714285714286,0.8778763440860216,0.8890952417801111,0.8554882863911556,0.8737630346882315,0.8738317757009346,0.8736716114758261,0.8784359104466528,0.8442234848484849,0.8380237648530331,0.874875751503006,0.8754312227074236,0.9169198204987233,0.9173513255314067,0.8988930868988052,0.9031883279198858,0.8849577506883566,0.8685714285714285,0.8769419862340216,0.8764044943820225,0.8934065934065935,0.8647798742138365,0.8814159292035398,0.8860759493670886,0.918918918918919,0.9218436873747495,0.9173182632326601,0.9142857142857143,0.9144542772861357,0.9057398630858347,0.8977272727272727,0.8916363489368583,0.9119496855345912,0.8952978020200153,0.9322033898305084,0.9200036800147201,0.9302325581395349,0.9376899696048632,0.9325490196078432,0.9402985074626866,0.9370931877905802,0.93,0.9264237627365357,0.933322611467981,0.915929203539823,0.9178079498195905,0.9373214285714286,0.9339407744874715,0.9408947833096618,0.9481481481481482,0.9495989304812834,0.9461106239241288,0.9342560553633218,0.9319402042320244,0.94,0.9262689885142645,0.931899641577061,0.9207555620555383,0.9396355353075171,0.9383033419023136,0.9617630174183136,0.9555277777777778,0.9601920768307323,0.9501278365508674,0.9487179487179487,0.9296138745893274,0.9454545454545454,0.9315613111051457,0.9292929292929293,0.931899641577061,0.946236559139785,0.9573048699132756,0.9622131565527792,0.9671989580678955,0.961038961038961,0.9539693128752502,0.9523809523809523,0.9548767027497652,0.9490249747576123,0.9398070164493522,0.9516621743036837,0.9523809523809523,0.9527272727272728,0.9580555555555555,0.9665178154369314,0.9647228221742261,0.9660728966840231,0.9615384615384616,0.9566207784490444,0.95,0.9491525423728814,0.9484815466711368,0.9466882067851373,0.9485294117647058,0.9638731117824773,0.9666666666666667,0.9754716981132076,0.9671848013816926,0.9720408616477904,0.96,0.9617834394904459
119,394995,"Port St. Lucie, FL",Msa,0.9090909090909091,0.8866666666666667,0.8779496789334871,0.8662206971784445,0.8926268379103353,0.8921933085501859,0.8949723611476704,0.9123240913090624,0.896551724137931,0.8909899888765295,0.8966483396308951,0.8878923766816144,0.8888888888888888,0.8868614821088305,0.8719825398667731,0.8939974457215837,0.9029345372460497,0.9019917754335777,0.9090909090909091,0.9076802696521007,0.9080459770114943,0.8988052908547859,0.9203681472589036,0.9208006962576153,0.9148285220824081,0.9,0.9098712446351931,0.8996539792387543,0.9159663865546218,0.905000905000905,0.92,0.9299065420560748,0.916754478398314,0.9261918908208038,0.9247311827956989,0.9142857142857143,0.9188234170566326,0.9166666666666666,0.9204712812960235,0.933955970647098,0.9323614439827348,0.9402127659574468,0.936046511627907,0.9421702404158544,0.939963614311704,0.9417304296645085,0.9416985481655875,0.9409586056644881,0.9282091781550981,0.930467169848552,0.9365795527957264,0.925764192139738,0.9354677338669335,0.9427661510464058,0.9349833147942157,0.9461538461538461,0.9482884767668416,0.9451884421010222,0.9518658734451054,0.9449047700993428,0.9467455621301775,0.9447589931875011,0.9414425066509016,0.9361702127659575,0.9473406910321114,0.9508331861273038,0.9550102249488752,0.9576744186046512,0.9554140127388535,0.9547738693467337,0.9554916821822543,0.9531906190153335,0.9532799946712576,0.9502376188094046,0.9512820512820512,0.9492971099207249,0.9523809523809523,0.9533393385144852,0.9543793067263633,0.9584664536741214,0.9552538964303671,0.9570615623383342,0.9555555555555556,0.9523658304223563,0.9489715785532609,0.9558823529411765,0.9519725557461407,0.9485786674095003,0.9523809523809523,0.9484662032015378,0.9509319132750095,0.9546771579220197,0.955060414269275,0.9533467746985085,0.9572072072072072,0.9583662453923117,0.9556077218937338,0.954653937947494,0.9565217391304348,0.9539875548539021,0.9500031666772223,0.9555555555555556,0.9518072289156626,0.9538461538461539,0.9509090909090909
120,753917,"Santa Maria-Santa Barbara, CA",Msa,0.9317030471595387,0.9369202226345084,0.9505165041592532,0.9105325176753748,0.9526034712950601,0.9576832171545036,0.9398797595190381,0.9611885991510006,0.9555384434691843,0.9315684922382517,0.9344978165938864,0.8845095465898988,0.9215686274509803,0.9278901175452899,0.9230769230769231,0.9308418611136042,0.91372991172651985,0.9195298465858643,0.9086958253809019,0.9178006109414052,0.9263888888888889,0.914665304036791,0.9148936170212766,0.9315989214021771,0.9487080973915748,0.9363798353870667,0.9491525423728814,0.947028385171021,0.9454727363681841,0.9547738693467337,0.9520326467158958,0.9754877438719359,0.9698212844828276,0.9565074859859505,0.9623043206011271,0.9752925877763329,0.9751123605466733,0.9742855043714642,0.9851854994284082,1,0.9948717948717949,1,0.9881478334749363,1,0.9870042194092827,1,0.989223719734725,0.9718670625103084,0.9719626168224299,0.9836572692020324,0.976194736449713,0.9885931558935361,0.9817497680103207,0.9763454317897371,0.96875,0.9668046511563195,0.9713701431492843,0.9747899159663865,0.965034965034965,0.9498073846249437,0.9722222222222222,0.9673115410273516,0.967551622418879,0.979305740987984,0.9818451278251205,0.9863429438543247,0.9820990345007955,0.9787285177210249,0.9814239332096475,0.9705014749262537,0.9665970772442589,0.9622886866059818,0.9623430962343096,0.967032967032967,0.981373070782331,0.974025974025974,0.9830188074717248,0.9799834010561385,0.9787706327085802,0.9755799755799756,0.9674080186117878,0.9716981132075472,0.9705014749262537,0.9706514882147159,0.9624982624835448,0.9614643545279383,0.9743589743589743,0.9810126582278481,0.9762679148763087,0.9809629114389207,0.9800706796840488,0.9778864439011138,0.9631413224671236,0.9741924741924741,0.9688243843395232,0.9690721649484536,0.9730250481695568,0.9801642652769262,0.9807956104252401,0.987012987012987,0.9832174944905916,0.9782140616656404,0.9827977315689981,0.9715447154471545,0.9703855886553253
121,394698,"Huntsville, AL",Msa,,,,,,0.9287925696594427,0.9570931419297629,0.932,0.9217286189181021,0.9007654178568693,0.9104201875600623,0.8598609116051648,0.9016333524136373,0.8823529411764706,0.9138388123011665,0.9235718630550528,0.8899473552268738,0.8911111111111111,0.9478672985781991,0.9143530644316396,0.8718787060604782,0.9137931034482759,0.9072727272727272,0.8764665286404417,0.9138381201044387,0.8992805755395683,0.9137931034482759,0.9220872051465332,0.912621359223301,0.9459395054244445,0.9506020490212741,0.9364427713212787,0.9258102142435423,0.9134193631001766,0.9258064516129032,0.9300509392946368,0.9290138161029061,0.9091545887121122,0.9338370111225804,0.9316508009795534,0.9407464409388226,0.9466775066567725,0.9558038987133761,0.9461419359896517,0.9367267585719335,0.9356602186711522,0.9298238339885632,0.9303135888501742,0.9249875149618915,0.9193710333682141,0.9393939393939394,0.945022530242796,0.9457036283485928,0.94583556670218,0.9393939393939394,0.9461538461538461,0.9517126972740315,0.9325946445060018,0.9484166679615875,0.9364548494983278,0.9342359767891683,0.9432461775083687,0.9473129610115911,0.9530420579828501,0.9563834696874345,0.9571699414745443,0.9526078177817101,0.9509245283193911,0.9462343389094982,0.9435310936383131,0.9441340782122905,0.946236559139785,0.9375435358038451,0.9459459459459459,0.9476178598154152,0.9518987341772152,0.9636963696369637,0.9618803418803419,0.9665869218500798,0.9683751941508505,0.9635534591194969,0.9585967774831735,0.9567567567567568,0.9523809523809523,0.9594202898550724,0.9484126984126984,0.9627507163323782,0.9662250064218891,0.9696877813918445,0.972366670915223,0.9696969696969697,0.9722067815453029,0.965605973440721,0.9626345788473718,0.9707298999629492,0.9679979518689197,0.9666666666666667,0.9702942213936415,0.975,0.9774660462617235,0.9818181818181818,0.9816632709761067,0.9800980196039208,0.9790217671303452,0.9761904761904762
122,394612,"Fort Wayne, IN",Msa,,,0.9754862385321101,0.9858655953250548,0.9862149228713115,1.0051351351351352,0.9800619683643221,0.9767214611872146,0.9829117079330233,0.9718918918918918,0.9813629923103946,0.9680634390651085,0.8928571428571429,0.9593858477970627,0.9442469135802469,0.9629629629629629,0.9703822363203807,0.9852803283475553,0.9780650586367594,0.9680151005182259,0.9494873305833824,0.9766555502620295,0.9628381962864722,0.9350023962311023,0.9589760765131945,0.9008298521259279,0.9818616352201258,0.9946161719549642,0.9702330097087378,1,0.9887359198998749,0.991810737033667,0.9773260359655981,0.9768433684592015,0.9907525470676155,0.9723230879199428,0.9779559118236473,0.9856486438722152,0.9632979976442874,0.9649266880414129,0.9863142991977348,0.9912558139534884,0.9864222464018118,0.9766146859242243,0.9726890756302521,0.9861527777777778,0.9767333643555142,0.9632901618172018,0.9813854595336077,0.9677884002549395,0.9779557428872497,0.9741688140280309,0.9837509328055547,0.975887881161779,0.9817247651388223,0.9668083097261567,0.9700924271400384,0.9754913509454441,0.9685326925433145,0.96758252806954,0.9454353132628153,0.9739826551034023,0.9601283915218818,0.984465615509423,0.9811332089370924,0.995759692828568,0.9863945578231292,0.9801528503881343,0.9797297297297297,0.9698328995948295,0.96128073862827,0.9697004456746473,0.9666097479490701,0.9652885908324964,0.9840350877192983,0.9832743284056589,0.9839893262174784,0.9897828863346104,0.9913547033737768,0.9832632239280836,0.9829632666823704,0.9813298429319371,0.9696454596709736,0.9772727272727273,0.9773260359655981,0.9739826551034023,0.9834638816362054,0.9923017705927637,1,1,0.9948717948717949,0.9956916197983373,0.985373364126251,0.9862506750915072,0.9782561426397043,0.9702660406885759,0.9692789615846338,0.9895606785558939,0.9873066424021838,1,1,1,1,0.9963528496401478,1
123,395050,"Salinas, CA",Msa,0.9155604719764012,0.9752702118460873,0.9513513513513514,0.9418718989625621,0.9511111111111111,0.9559118978133063,0.9784283513097073,0.9661108528933302,0.9532532736277902,0.9296683334269715,0.9064095127404798,0.9488636363636364,0.9559695529112888,0.9348914858096828,0.9380863039399625,0.924404761904762,0.9547325102880658,0.9398280802292264,0.9452322109489824,0.9531135531135531,0.9518348623853211,0.9459459459459459,0.9452486871248162,0.9510691069896661,0.9375,0.9560393140223178,0.9449063077329111,0.9651793164599741,0.962278675904542,1,0.9848484848484849,0.9702941176470588,0.9963636363636363,0.961083833424259,0.9709090909090909,0.9726443768996961,0.9838998211091234,0.9675019201228878,0.9831932773109243,0.987460815047022,0.975609756097561,1,0.9811764705882353,1,0.9784559449214822,0.9801861543544519,0.975,0.9564270152505446,0.9816537911301859,0.962521055586749,0.9787112444634948,0.9816360601001669,0.9660194174757282,0.9826459198307024,0.9739051508963013,0.9659574468085106,0.9795577805590321,0.9726858877086495,0.9574468085106383,0.9584930821803634,0.9730967292971469,0.9703002054828848,0.9678605995021411,0.9728997289972899,0.9817215021601862,0.9852211437717875,0.9731151711378354,0.9777015437392796,0.9799554565701559,0.9784313725490196,0.9771833429728166,0.9685230024213075,0.958904109589041,0.9689320388349515,0.9850746268656716,0.9819129468662179,0.9827904866875108,0.9872618439302139,0.9843092281599044,0.9765689229926007,0.9809296781883194,0.9744094488188977,0.9768906940203373,0.9705449189985272,0.9770929635336415,0.9741518578352181,0.9764035801464606,0.985373364126251,0.9893616591407299,0.9776386915260531,0.9809160305343512,0.9858035334423072,0.9719336992412149,0.9761336515513126,0.9685899521838528,0.970856102003643,0.962182728154844,0.9787717221931025,0.9785267735797771,0.9777896986424635,0.9892304162825025,0.9871789603451818,0.9745222929936306,0.9850953062662601,0.977885383855954
124,395183,"Vallejo, CA",Msa,1,1,0.977979797979798,0.9782125389061805,0.968,0.9692307692307692,0.9626274065685164,0.9681093394077449,0.981851440785958,0.962112040501871,0.9452346258318527,0.9361588085268886,0.9235505387378142,0.9347326992456543,0.9403437815975733,0.9473684210526315,0.9388992537313433,0.9516945630407677,0.9704645548066935,0.9593421653723161,0.9552829009065333,0.9456264775413712,0.9650375429269902,0.9584346409696999,0.9668028905514354,0.963690714208179,0.9646302250803859,0.9698996655518395,1,1,1,1.0006253908692933,1,1.0007698229407236,1.0010214504596526,1.0007615753365506,1,1.003921568627451,1,1.0143194866599121,1.019108280254777,1.0310096153846153,1.0258989836454626,1.0125260960334028,1.000590400094464,1.0001852194850898,1.00078081565032,1,1,1,1.0002899391127864,1,1,1,1,1,0.9831197249140357,0.9838709677419355,0.972027972027972,0.9772544367566212,0.9806926141587496,0.9844211696556566,0.9911764705882353,1,1,1,1,1,1,0.9967415690948609,0.9875,0.9857995472319407,0.9904798897613036,1,1,1.0003763212798562,1,1,1,1,1,0.9961538461538462,0.9904746567748217,0.9868852459016394,0.9887640449438202,0.9915193915062457,1,1,1.0002250455775532,1.003003003003003,1,1,1,1,1,1,1,1,1.000256476019492,1,1,1,1.000122038710012,1,0.9962616822429906
125,394870,"Mobile, AL",Msa,0.9130434782608695,0.8911819887429644,0.9036608863198459,0.9217688831504196,0.9259259259259259,0.8932238737181704,0.8941364136413641,0.9320561527057079,0.8905405405405405,0.8746546261089987,0.8698173383589446,0.857230049113422,0.8626228103181571,0.8612259865678757,0.8675995694294941,0.8874824191279886,0.9388471320511049,0.9042261904761905,0.9380863039399625,0.9103683176840915,0.8968275862068965,0.8865843275646448,0.8923742563547864,0.899928520371694,0.9142857142857143,0.8557625948930296,0.9338531431451744,0.8864915572232646,0.8873348679098025,0.898876404494382,0.9265122588763283,0.8874967976146999,0.9073170731707317,0.9072093825457054,0.9018036072144289,0.8901098901098901,0.8741197183098591,0.9107468123861566,0.8925318761384335,0.918635436009634,0.930450997698285,0.9096975015803181,0.9285172139594834,0.9234812593703148,0.9214541644424784,0.9111969111969112,0.878722882706214,0.9219518909385018,0.8901569186875892,0.8913232309630499,0.9002492998921191,0.9254627313656828,0.9298432950698199,0.906855862584018,0.9266409266409267,0.9272816007808687,0.9347826086956522,0.9162717219589257,0.9296482412060302,0.916620180053381,0.8800507742877719,0.9114583333333334,0.9359153852336395,0.934358835981183,0.9433962264150944,0.9509290298008568,0.9365201076759933,0.9433962264150944,0.9370715904098885,0.9142857142857143,0.9333407199836274,0.9305064782096584,0.9225,0.9355720807741649,0.9589505796217206,0.9454949944382648,0.9527529761904762,0.958716111813457,0.9591326105087573,0.9551971326164874,0.9503167722574192,0.951188986232791,0.9509668165278964,0.9473065756124294,0.9498138899958454,0.9351232384923175,0.952040620808584,0.9517888890179993,0.9629704742856344,0.9622641509433962,0.9615384615384616,0.95598104584753,0.9576315789473684,0.9470373860116534,0.9537210756722951,0.9611279497823082,0.9706332200359348,0.957428693060877,0.9693558474046279,0.9718986604542807,0.9708822190836714,0.9699623005316125,0.9705709240729841,0.9595959595959596,0.9632352941176471
126,395015,"Reading, PA",Msa,0.9080325960419092,0.9233013057940069,0.9254265652201462,0.9444444444444444,0.9364827330245477,0.9457134860392062,0.9437651523136924,0.9355992844364938,0.939538929969552,0.9298830897092607,0.9258710155670867,0.9015463921112155,0.9123013537374927,0.9099181073703366,0.912,0.9024024086407494,0.9203086719069008,0.9156304658484207,0.9090633525310701,0.9175207418252807,0.9139426284189459,0.9090909090909091,0.8991127418278853,0.8768267223382046,0.9169047619047619,0.8695652173913043,0.9059059059059059,0.9160892994611239,0.9242861068461372,0.922266139657444,0.9291244920400163,0.9327495495495496,0.9181469280319131,0.9330089213300892,0.9147771696637998,0.9351892127011744,0.9162296540980739,0.9311549339798026,0.9096422073984233,0.9337782014617095,0.9329017068864037,0.9523582658408766,0.9431547307617354,0.9459459459459459,0.9375,0.9331950451643275,0.9265235742925093,0.9406585457005625,0.9237875288683602,0.9195844555598307,0.9361702127659575,0.9225908372827805,0.9379310344827586,0.9523355576739753,0.943126607602172,0.9443777511004402,0.9408565609053989,0.9337153131405997,0.9343499410622085,0.9318323952470294,0.9112363837951863,0.9207036535859269,0.927881637730748,0.95,0.9498478289424042,0.9523809523809523,0.96731590123263,0.957983193277311,0.9482380188307953,0.9458289227064727,0.9317449236569222,0.9333333333333333,0.9387143373058866,0.9345794392523364,0.9253903990746096,0.9465855307640297,0.9621552277100706,0.9699833240689272,0.9625788650028828,0.954524783992724,0.9564449676280165,0.9582613455177174,0.9614890885750963,0.9544787077826725,0.9585359529015549,0.9351892127011744,0.9496066681815427,0.9649749821300929,0.971830985915493,0.9766555502620295,0.9770472505523982,0.9705709240729841,0.9694117647058823,0.9690528290090653,0.9629629629629629,0.9659600413111955,0.962278675904542,0.9600937265587505,0.9716614470408738,0.96313188510244,0.9855670103092784,0.9857965115846106,0.9829914957478739,0.978319623971798,0.9749874937468734
127,394421,"Brownsville, TX",Msa,,,,,,,,,,,,,,,,,,,,,,,,0.8958940860820294,0.8636494511149229,0.8846589147286822,0.9543671069121759,0.9343270300333704,0.9043987655962591,0.9402801867911942,0.8611830912476723,0.8887029324092905,0.944622340425532,0.952146829810901,0.8766756088825215,0.9592241474654378,0.8772001773410472,0.924248923046062,0.9295652173913044,0.9344827586206896,0.8983666666666666,0.9482374609825972,0.96451,0.922415519399249,0.9499293286219082,0.9670082655775581,0.9072426035502958,0.9537591016057585,0.936,0.9279027083923992,0.910648518815052,0.9386733416770964,0.9494502745576572,0.9177215189873418,0.9188860465116279,0.898573510958832,0.9357811272233731,0.9303342276634541,0.9303802535023349,0.9496150885296382,0.973295652173913,0.9647975825672455,0.9646929787234042,0.9621709006928406,0.9624848484848485,0.9688678518046875,0.9380991420400381,0.9230243902439025,0.9465381308279478,0.9499708470992467,0.944206008583691,0.9364196129503288,0.9471201413427562,0.9476243980738362,0.9302325581395349,0.9393333333333334,0.984285854424171,0.9500694855223282,0.9476827350647676,0.9604496380284949,0.9480968858131488,0.946002680836804,0.9538603791030975,0.9556730378202521,0.9414758269720102,0.9146855089750676,0.9707039864291773,0.988541161121983,0.9591798026263004,0.953282114830187,0.9433962264150944,0.9569179452968646,0.9481250361261131,0.9360730593607306,0.9597063362469183,0.9345794392523364,0.9574451612903225,0.9478830823737822,0.9485508982035928,0.9736910914236495,0.942164,0.9428571428571428,0.9548387096774194,0.9671584905660378,0.9581360544217687
128,394746,"Killeen, TX",Msa,0.9830122268557131,0.979978471474704,1.0138175405567673,1.0077017430600388,1.0092540532082892,1.0172156505914467,1.025496205013472,1.0119779944986247,0.9870132158590308,0.9701085020242914,0.9923438836612489,1.019529702970297,0.9959277621680414,0.9942249179916034,1.0018691588785047,1.0228558498192646,0.9770107526881721,0.965937448728466,0.9736756756756757,0.9772767070217918,1.0160036734349986,0.9848685857321652,0.9587614814814814,0.9923672758920801,1.0005561735261401,0.9651241834284738,0.9967851851851852,1.000321947554641,1.0036604515334853,1.003863863863864,1.0142237511201264,0.9956417766748706,1.007331124944657,0.9974469212435586,0.9787440967223833,0.982112676056338,0.9923103448275862,0.975647723149492,0.9723067752684191,0.9849116607773851,1.0043081130824425,0.9952880533656762,0.9631485127501878,0.9805470313542362,0.9814251401120897,0.9993815104166667,0.9461582925744776,0.9867715719063546,0.9594605578110122,0.9919197548063527,0.9791560765550239,0.9986122076188961,0.9799866577718479,0.9926625386996905,0.9821888412017168,0.9896654339823749,0.9915100060642814,0.9956461912051946,0.9819939924839888,0.9931019900497513,1,0.9947916666666666,0.9887777777777778,0.9818865979381444,0.9959972080485222,1.0612401916347856,1,0.9992054433713784,0.9854279301129307,0.9920846578908067,0.9854348242257733,0.9868962985129598,0.9932934131736527,0.9858407079646018,0.9981981032665964,0.9917750687802961,0.9920248978797899,0.9978933557819741,0.9920674646354734,0.9988180652894075,0.9884194239945513,0.9938650306748467,0.9879445449065702,0.991888246628131,0.9852598913886734,0.992136690647482,0.9959183673469387,1,1,0.9999159061512648,0.9983278881868924,0.9999140625,0.9923622641509434,0.9973661695103526,1,1,0.990909090909091,0.9881388888888889,1,1,1,1,1.00015459158057,1.004747215665705,1.0250289855072463
129,394439,"Canton, OH",Msa,0.9025210084033614,0.8795331388078366,0.8780777592395975,0.8998998998998999,0.9157384163415527,0.8950382949724545,0.9026743290098882,0.8929946112394149,0.9056603773584906,0.9037974683544304,0.8849557522123894,0.8788020878798484,0.8909490384894276,0.8567511994516792,0.9047576274231326,0.8844221105527639,0.8887652947719689,0.9,0.9155645981688708,0.8960915157292659,0.9051211096993226,0.9074929937558385,0.912043931131163,0.9123550564307901,0.8852459016393442,0.8925184404636459,0.9230769230769231,0.9181463837158943,0.9120425918136941,0.9220872051465332,0.9459459459459459,0.9332777314428691,0.9190120531014461,0.9167374716071621,0.9229023279309044,0.9084406294706724,0.9279423538831065,0.9229583975346687,0.9223748799386501,0.9340784701908267,0.9435897435897436,0.9482591497242605,0.9455268668466396,0.9500950190038007,0.9454949944382648,0.9368969810146281,0.9433063363506432,0.9307502766881146,0.9296148738379814,0.9202229299363057,0.9523469117574259,0.9463148316651502,0.9504320145520692,0.9616453585325181,0.9628541467030682,0.9449694274596998,0.9505941213258287,0.9333982440887569,0.9387755102040817,0.9390862944162437,0.935064935064935,0.9120150757034244,0.9554140127388535,0.9523404255319149,0.9465593881149271,0.9643694451541578,0.9541666666666667,0.9503333333333333,0.9396786905122765,0.9443826473859844,0.9444444444444444,0.9430785845880185,0.931961120640366,0.9417304296645085,0.9412899752219834,0.950950950950951,0.9547738693467337,0.9680511182108626,0.9643056728832282,0.9608170070862859,0.9559804357492219,0.955593029792018,0.9430188679245283,0.9315527950310558,0.9381172877009506,0.9431578947368421,0.9523998743423256,0.9684835037523565,0.9620352536307953,0.9633262794973542,0.967741935483871,0.9650162266972304,0.9671234004108695,0.9605911330049262,0.956980126517601,0.9524824504559832,0.9520921770770163,0.9454949944382648,0.9578544061302682,0.9680851063829787,0.9739898586482537,0.9719626168224299,0.9698492462311558,0.9754064193413923,0.9683392403567088
130,394372,"Beaumont, TX",Msa,0.9612535211267605,0.9301874678748124,0.9688072766480278,0.9451373346937174,0.9462264150943396,0.9437961370752016,0.9567408231368187,0.910562874251497,0.9285203716940672,0.8945090909090909,0.9725178571428571,0.9407805466020638,0.9409967134916625,0.9033467336683417,0.9355617107214784,0.9235444444444444,0.9502465554749818,0.9541656050955414,0.9502451589014087,0.9094962154420629,0.9183905325443787,0.8979435850773431,0.9141156695156695,0.9072767163552382,0.97926296633303,0.9798745403999641,0.9004400739639331,0.9417587389158707,0.9258967793296653,0.9661069525657653,0.931263696128561,0.9231958762886598,0.8846525584652818,0.9255503355704698,0.9170210190945505,0.9150752228163993,0.9214840466259646,0.9416618594032385,0.9318181818181818,0.917008760951189,0.9611286528612037,0.9441928934010152,0.9482176853278548,0.9488214248488639,0.9471174096715957,0.9675187441268301,0.9428304405874499,0.9601935483870968,0.9240142509514668,0.9384184744576627,0.9473319751907887,0.9462173913043478,0.949944382647386,0.9182692307692307,0.9531438848920863,0.9459808476919773,0.948003290493602,0.9460930329578641,0.9267686618652786,0.9342866843024832,0.9238095238095239,0.9560380952380952,0.9467667023937121,0.9592559787422498,0.9723310183806368,0.9863694267515923,0.979054470709147,0.9620880167650981,0.9401702369480889,0.9597616414421142,0.9737254999074905,0.9465160256410257,0.9661030515257629,0.9455587392550143,0.9786233433091065,0.9713257965056525,0.972972972972973,0.9866559817596566,0.9864895683916025,0.9711193364095803,0.9667094367773219,0.9888187460337917,0.9627906976744186,0.962278675904542,0.9692095808383233,0.9591326105087573,0.969061320754717,0.9469406731200252,0.966008026298937,0.9691942162680418,0.9824561403508771,0.9631144278606965,0.9592436399217221,0.9721280158179255,0.9718223581973582,0.9749233591154551,0.9751317645123931,0.9597740911775023,0.9764705882352941,0.9922345747982619,0.9893083090984629,0.99479526842584165,1,0.9852906261418024,0.9948248248248248
131,394820,"Manchester, NH",Msa,0.9399083668022354,0.9258064516129032,0.8993249390754666,0.9291226064589883,0.9420120266759429,0.9488753080602197,0.9360263118142242,0.9404088734232275,0.9517025909971317,0.9254627313656828,0.9422716197461058,0.929047619047619,0.9095961467210077,0.9130434782608695,0.9345889739062194,0.9217216802204915,0.9394561724137491,0.9569377990430622,0.9502954720513255,0.9377344336084021,0.9242424242424242,0.936374549819928,0.92,0.922396838112677,0.9285373987613149,0.9302000930665426,0.913655689489645,0.9502795762213067,0.9424284972999405,0.9547331175806413,0.9668841493502933,0.958075780989607,0.9399599733155437,0.9564891222805701,0.9515972894482091,0.9324834724070916,0.92000230000575,0.941811320754717,0.9645066370849471,0.9591528912188051,0.9741969457609269,0.9731044735775105,0.9743774724492431,0.9682911257714407,0.9685764948838655,0.9595070422535211,0.9529945999018163,0.9448818978721248,0.9395362933777845,0.9391771019677997,0.9505591524426134,0.9659062732901664,0.9741208616824499,0.9747095192410191,0.9755112207588639,0.9740335196990089,0.9646302250803859,0.961038961038961,0.9540440914848498,0.9445223559273415,0.9506198932806698,0.949445727482679,0.96875,0.9851088201603666,0.9826754453121013,0.988032337626747,0.9794387329813837,0.9800329730719912,0.9752777091601754,0.968061473304521,0.9666943531311052,0.9714285714285714,0.9621451104100947,0.9505280711506392,0.964396193621274,0.9747899159663865,0.98822814428365,0.9841383025110935,0.982159096814426,0.9818539698855591,0.9818451278251205,0.9813289760348585,0.9804233763965308,0.9696969696969697,0.9723572906054151,0.9741969457609269,0.9799835580264072,0.990467538530449,1,1,1,0.9967795084826423,0.9919223561167954,0.9824561403508771,0.9803921568627451,0.9771428571428571,0.9751247856711894,0.9737661182747888,0.9884471759564707,0.9968302137026758,1,1.0000653594771243,1,1,0.9907803540592386
